zone,id_list,type_list,ebox_id_list,coordinates_list
center,"['AA000001726C', 'AA000001728F', 'AA000001876F', 'AA000001879C', 'AA000001879F', 'AA00000187C0', 'AA000001897A', 'AA000001897B', 'AA000001897C', 'AA000001897E', 'AA0000018981', 'AA0000018983', 'AA0000018985', 'AA0000018986', 'AA0000018989', 'AA00000189AE', 'AA00000189B4', 'AA00000189B5', 'AA00000189B7', 'AA00000189B9', 'AA00000189BB', 'AA00000189BC', 'AA00000189BE', 'AA00000189BF', 'AA00000189C0', 'AA00000189C1', 'AA00000189C3', 'AA00000189C4', 'AA00000189C5', 'AA00000189C6', 'AA00000189C7', 'AA00000189C9', 'AA00000189CA', 'AA00000189CB', 'AA00000189CC', 'AA00000189CD', 'AA00000189D3', 'AA00000189D4', 'AA00000189D6', 'AA00000189D9', 'AA00000189DA', 'AA00000189DD', 'AA00000189E0', 'AA00000189E4', 'AA00000189FA', 'AA00000189FB', 'AA00000189FD', 'AA00000189FE', 'AA0000018A08', 'AA0000018A09', 'AA0000018A0A', 'AA0000018A0B', 'AA0000018A0C', 'AA0000018A0D', 'AA0000018A0F', 'AA0000018A2F', 'AA0000018A31', 'AA0000018A33', 'AA0000018A36', 'AA0000018A47', 'AA0000018A4C', 'AA0000018A4D', 'AA0000018A4E', 'AA0000018A4F', 'AA0000018A51', 'AA0000018A52', 'AA0000018A54', 'AA0000018A57', 'AA0000018A60', 'AA0000018A65', 'AA0000018A69', 'AA0000018B77', 'AA0000018B78', 'AA0000018B7A', 'AA0000018B7B', 'AA0000018B7C', 'AA0000018B7D', 'AA0000018B7E', 'AA0000018B7F', 'AA0000018B80', 'AA0000018B81', 'AA0000018B82', 'AA0000018B83', 'AA0000018B84', 'AA0000018B85', 'AA0000018B86', 'AA0000018B87', 'AA0000018B88', 'AA0000018B89', 'AA0000018B8A', 'AA0000018B8B', 'AA0000018B8D', 'AA0000018BB8', 'AA0000018BB9', 'AA0000018BBA', 'AA0000018BBB', 'AA0000018BBC', 'AA0000018BBD', 'AA0000018BBE', 'AA0000018BBF', 'AA0000018BC0', 'AA0000018BC1', 'AA0000018BC2', 'AA0000018BC3', 'AA0000018BC4', 'AA0000018BC5', 'AA0000018BC6', 'AA0000018BC7', 'AA0000018BC8', 'AA0000018BC9', 'AA0000018BEE', 'AA0000018BF1', 'AA0000018BF4', 'AA0000018BF5', 'AA0000018BF6', 'AA0000018BF7', 'AA0000018BF8', 'AA0000018BF9', 'AA0000018BFA', 'AA0000018BFB', 'AA0000018BFC', 'AA0000018BFD', 'AA0000018BFE', 'AA0000018C07', 'AA0000018C08', 'AA0000018C09', 'AA0000018C0A', 'AA0000018C0B', 'AA0000018C0C', 'AA0000018C0D', 'AA0000018C35', 'AA0000018CA9', 'AA0000018CB4', 'AA0000018D53', 'AA0000018D68', 'AA0000018D69', 'AA0000018D6E', 'AA0000018D6F', 'AA0000018D70', 'AA0000018D71', 'AA0000018D72', 'AA0000018D73', 'AA0000018D75', 'AA0000018D76', 'AA0000018D77', 'AA0000018D78', 'AA0000018D79', 'AA0000018D7C', 'AA0000018D7D', 'AA0000018D7F', 'AA0000018D81', 'AA0000018D87', 'AA0000018D90', 'AA0000018D91', 'AA0000018D92', 'AA0000018D94', 'AA0000018D96', 'AA0000018D97', 'AA0000018DB7', 'AA0000018DBA', 'AA0000018DBB', 'AA0000018DBC', 'AA0000018DBD', 'AA0000018DBE', 'AA0000018DC1', 'AA0000018DC4', 'AA0000018EA3', 'AA0000018EAA', 'AA0000018EAB', 'AA0000018EAC', 'AA0000018EAD', 'AA0000018EAF', 'AA0000018EB0', 'AA0000018EB4', 'AA0000018EBA', 'AA0000018EBB', 'AA0000018EBC', 'AA0000018EBE', 'AA0000018EBF', 'AA0000018EC4', 'AA0000018EF0', 'AA0000018EF1', 'AA0000018EF2', 'AA0000018EF3', 'AA0000018EF4', 'AA0000018EF5', 'AA0000018EFD', 'AA0000018F0E', 'AA0000018F10', 'AA0000018F11', 'AA0000018F20', 'AA0000018F21', 'AA0000018F2C', 'AA0000018F2D', 'AA0000018F2E', 'AA0000018F2F', 'AA0000018F30', 'AA0000018F38', 'AA0000018F3B', 'AA0000018F3C', 'AA0000018FF0', 'AA0000019252', 'AA00000192A6', 'AA00000192E4', 'AA0000019329', 'AA000001967D', 'AA00000196B7', 'AA000001CEEC']","['light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light']","['AA000001128F', 'AA000001128F', 'AA000001169B', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA000001128F', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA000001128F', 'AA0000011277', 'AA0000011277', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA0000011277', 'AA0000011277', 'AA000001128F', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA000001169B', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA0000011277', 'AA000001169B', 'AA0000011277', 'AA0000011277', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA0000011277', 'AA000001169B', 'AA000001169B', 'AA0000011277', 'AA0000011277', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA0000011277', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001128F', 'AA000001128F', 'AA0000011277', 'AA0000011277', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001169B']","[""{'lat': 41.28698, 'lon': 1.722956}"", ""{'lat': 41.28716, 'lon': 1.722331}"", ""{'lat': 41.285668, 'lon': 1.72237}"", ""{'lat': 41.286352, 'lon': 1.722337}"", ""{'lat': 41.287, 'lon': 1.721438}"", ""{'lat': 41.2868, 'lon': 1.722671}"", ""{'lat': 41.287436, 'lon': 1.721779}"", ""{'lat': 41.286888, 'lon': 1.721898}"", ""{'lat': 41.287164, 'lon': 1.721794}"", ""{'lat': 41.286872, 'lon': 1.721481}"", ""{'lat': 41.286876, 'lon': 1.721714}"", ""{'lat': 41.286772, 'lon': 1.721442}"", ""{'lat': 41.2868, 'lon': 1.721995}"", ""{'lat': 41.286664, 'lon': 1.721194}"", ""{'lat': 41.287312, 'lon': 1.721721}"", ""{'lat': 41.286984, 'lon': 1.721842}"", ""{'lat': 41.287072, 'lon': 1.721053}"", ""{'lat': 41.286556, 'lon': 1.721839}"", ""{'lat': 41.287412, 'lon': 1.721982}"", ""{'lat': 41.287008, 'lon': 1.721253}"", ""{'lat': 41.28652, 'lon': 1.722514}"", ""{'lat': 41.286616, 'lon': 1.722766}"", ""{'lat': 41.286724, 'lon': 1.722791}"", ""{'lat': 41.2864, 'lon': 1.72254}"", ""{'lat': 41.28612, 'lon': 1.721758}"", ""{'lat': 41.285952, 'lon': 1.721551}"", ""{'lat': 41.28592, 'lon': 1.721675}"", ""{'lat': 41.286116, 'lon': 1.721856}"", ""{'lat': 41.285828, 'lon': 1.721467}"", ""{'lat': 41.286096, 'lon': 1.722243}"", ""{'lat': 41.286432, 'lon': 1.721745}"", ""{'lat': 41.286016, 'lon': 1.722318}"", ""{'lat': 41.2865, 'lon': 1.721661}"", ""{'lat': 41.286324, 'lon': 1.721728}"", ""{'lat': 41.287076, 'lon': 1.721632}"", ""{'lat': 41.287284, 'lon': 1.721123}"", ""{'lat': 41.287192, 'lon': 1.721455}"", ""{'lat': 41.287104, 'lon': 1.721465}"", ""{'lat': 41.28728, 'lon': 1.721362}"", ""{'lat': 41.286788, 'lon': 1.721193}"", ""{'lat': 41.286604, 'lon': 1.72151}"", ""{'lat': 41.286524, 'lon': 1.72281}"", ""{'lat': 41.2864, 'lon': 1.721923}"", ""{'lat': 41.286536, 'lon': 1.722608}"", ""{'lat': 41.2824, 'lon': 1.721597}"", ""{'lat': 41.2822, 'lon': 1.721074}"", ""{'lat': 41.282496, 'lon': 1.721461}"", ""{'lat': 41.282324, 'lon': 1.721202}"", ""{'lat': 41.286604, 'lon': 1.721732}"", ""{'lat': 41.286604, 'lon': 1.72223}"", ""{'lat': 41.286044, 'lon': 1.72258}"", ""{'lat': 41.28594, 'lon': 1.72241}"", ""{'lat': 41.286588, 'lon': 1.72237}"", ""{'lat': 41.286608, 'lon': 1.721947}"", ""{'lat': 41.286928, 'lon': 1.721031}"", ""{'lat': 41.282456, 'lon': 1.721225}"", ""{'lat': 41.282672, 'lon': 1.721363}"", ""{'lat': 41.282096, 'lon': 1.721656}"", ""{'lat': 41.282028, 'lon': 1.721041}"", ""{'lat': 41.28672, 'lon': 1.722111}"", ""{'lat': 41.282468, 'lon': 1.721793}"", ""{'lat': 41.282836, 'lon': 1.722944}"", ""{'lat': 41.282856, 'lon': 1.722541}"", ""{'lat': 41.282324, 'lon': 1.721414}"", ""{'lat': 41.28284, 'lon': 1.72274}"", ""{'lat': 41.282004, 'lon': 1.721808}"", ""{'lat': 41.281812, 'lon': 1.721796}"", ""{'lat': 41.282256, 'lon': 1.721591}"", ""{'lat': 41.286776, 'lon': 1.72271}"", ""{'lat': 41.282564, 'lon': 1.721095}"", ""{'lat': 41.282448, 'lon': 1.72208}"", ""{'lat': 41.283668, 'lon': 1.721897}"", ""{'lat': 41.283116, 'lon': 1.722529}"", ""{'lat': 41.283632, 'lon': 1.722138}"", ""{'lat': 41.28298, 'lon': 1.722532}"", ""{'lat': 41.28312, 'lon': 1.722944}"", ""{'lat': 41.283348, 'lon': 1.722973}"", ""{'lat': 41.28382, 'lon': 1.722691}"", ""{'lat': 41.283356, 'lon': 1.722518}"", ""{'lat': 41.28324, 'lon': 1.72295}"", ""{'lat': 41.283688, 'lon': 1.722314}"", ""{'lat': 41.284044, 'lon': 1.723109}"", ""{'lat': 41.283592, 'lon': 1.723063}"", ""{'lat': 41.2835, 'lon': 1.722457}"", ""{'lat': 41.283568, 'lon': 1.722668}"", ""{'lat': 41.283812, 'lon': 1.723087}"", ""{'lat': 41.283512, 'lon': 1.722132}"", ""{'lat': 41.283472, 'lon': 1.723135}"", ""{'lat': 41.283236, 'lon': 1.722786}"", ""{'lat': 41.283256, 'lon': 1.72278}"", ""{'lat': 41.28348, 'lon': 1.722797}"", ""{'lat': 41.283248, 'lon': 1.722804}"", ""{'lat': 41.285244, 'lon': 1.722086}"", ""{'lat': 41.285264, 'lon': 1.72209}"", ""{'lat': 41.285144, 'lon': 1.722196}"", ""{'lat': 41.285284, 'lon': 1.721456}"", ""{'lat': 41.285248, 'lon': 1.722108}"", ""{'lat': 41.28516, 'lon': 1.722206}"", ""{'lat': 41.284952, 'lon': 1.721759}"", ""{'lat': 41.285008, 'lon': 1.721548}"", ""{'lat': 41.285108, 'lon': 1.721652}"", ""{'lat': 41.284944, 'lon': 1.721878}"", ""{'lat': 41.28496, 'lon': 1.721644}"", ""{'lat': 41.285068, 'lon': 1.721543}"", ""{'lat': 41.285088, 'lon': 1.721885}"", ""{'lat': 41.284936, 'lon': 1.722091}"", ""{'lat': 41.2853, 'lon': 1.721456}"", ""{'lat': 41.2851, 'lon': 1.721772}"", ""{'lat': 41.285072, 'lon': 1.722116}"", ""{'lat': 41.285024, 'lon': 1.722031}"", ""{'lat': 41.28564, 'lon': 1.721664}"", ""{'lat': 41.285652, 'lon': 1.722061}"", ""{'lat': 41.284264, 'lon': 1.721539}"", ""{'lat': 41.28486, 'lon': 1.721652}"", ""{'lat': 41.284832, 'lon': 1.72209}"", ""{'lat': 41.28462, 'lon': 1.72144}"", ""{'lat': 41.284872, 'lon': 1.721436}"", ""{'lat': 41.284848, 'lon': 1.721858}"", ""{'lat': 41.284804, 'lon': 1.722604}"", ""{'lat': 41.284768, 'lon': 1.723111}"", ""{'lat': 41.285656, 'lon': 1.722414}"", ""{'lat': 41.28482, 'lon': 1.722336}"", ""{'lat': 41.284788, 'lon': 1.722858}"", ""{'lat': 41.285532, 'lon': 1.723007}"", ""{'lat': 41.285332, 'lon': 1.721453}"", ""{'lat': 41.28546, 'lon': 1.721367}"", ""{'lat': 41.284968, 'lon': 1.721416}"", ""{'lat': 41.285588, 'lon': 1.722832}"", ""{'lat': 41.285096, 'lon': 1.721402}"", ""{'lat': 41.285492, 'lon': 1.721544}"", ""{'lat': 41.285656, 'lon': 1.722665}"", ""{'lat': 41.284428, 'lon': 1.721329}"", ""{'lat': 41.284824, 'lon': 1.721273}"", ""{'lat': 41.287172, 'lon': 1.722358}"", ""{'lat': 41.283532, 'lon': 1.721507}"", ""{'lat': 41.283588, 'lon': 1.721095}"", ""{'lat': 41.284016, 'lon': 1.721748}"", ""{'lat': 41.284404, 'lon': 1.722481}"", ""{'lat': 41.282416, 'lon': 1.72234}"", ""{'lat': 41.284948, 'lon': 1.721233}"", ""{'lat': 41.284536, 'lon': 1.722787}"", ""{'lat': 41.284176, 'lon': 1.722053}"", ""{'lat': 41.282968, 'lon': 1.721544}"", ""{'lat': 41.282848, 'lon': 1.721417}"", ""{'lat': 41.28248, 'lon': 1.722594}"", ""{'lat': 41.283176, 'lon': 1.721555}"", ""{'lat': 41.283256, 'lon': 1.721684}"", ""{'lat': 41.28188, 'lon': 1.722562}"", ""{'lat': 41.282332, 'lon': 1.722297}"", ""{'lat': 41.281964, 'lon': 1.722418}"", ""{'lat': 41.28276, 'lon': 1.722152}"", ""{'lat': 41.281884, 'lon': 1.721079}"", ""{'lat': 41.283176, 'lon': 1.721986}"", ""{'lat': 41.282576, 'lon': 1.722132}"", ""{'lat': 41.283328, 'lon': 1.721812}"", ""{'lat': 41.283844, 'lon': 1.721725}"", ""{'lat': 41.284, 'lon': 1.721544}"", ""{'lat': 41.28356, 'lon': 1.721931}"", ""{'lat': 41.283772, 'lon': 1.72115}"", ""{'lat': 41.282064, 'lon': 1.722582}"", ""{'lat': 41.28262, 'lon': 1.72288}"", ""{'lat': 41.282524, 'lon': 1.722899}"", ""{'lat': 41.282196, 'lon': 1.722735}"", ""{'lat': 41.282304, 'lon': 1.722695}"", ""{'lat': 41.285712, 'lon': 1.721535}"", ""{'lat': 41.283024, 'lon': 1.72133}"", ""{'lat': 41.284884, 'lon': 1.7211}"", ""{'lat': 41.284632, 'lon': 1.72308}"", ""{'lat': 41.284536, 'lon': 1.722612}"", ""{'lat': 41.284336, 'lon': 1.721978}"", ""{'lat': 41.284512, 'lon': 1.721916}"", ""{'lat': 41.28472, 'lon': 1.722018}"", ""{'lat': 41.284152, 'lon': 1.721869}"", ""{'lat': 41.285292, 'lon': 1.721493}"", ""{'lat': 41.283488, 'lon': 1.721288}"", ""{'lat': 41.28464, 'lon': 1.72291}"", ""{'lat': 41.284344, 'lon': 1.722234}"", ""{'lat': 41.282964, 'lon': 1.722005}"", ""{'lat': 41.282124, 'lon': 1.722272}"", ""{'lat': 41.285512, 'lon': 1.721028}"", ""{'lat': 41.285008, 'lon': 1.721233}"", ""{'lat': 41.285024, 'lon': 1.721233}"", ""{'lat': 41.285332, 'lon': 1.721258}"", ""{'lat': 41.28552, 'lon': 1.721524}"", ""{'lat': 41.285016, 'lon': 1.721232}"", ""{'lat': 41.285312, 'lon': 1.721267}"", ""{'lat': 41.28356, 'lon': 1.721704}"", ""{'lat': 41.285344, 'lon': 1.722335}"", ""{'lat': 41.285392, 'lon': 1.722094}"", ""{'lat': 41.285432, 'lon': 1.722471}"", ""{'lat': 41.28548, 'lon': 1.722309}"", ""{'lat': 41.285472, 'lon': 1.721799}"", ""{'lat': 41.285312, 'lon': 1.722466}"", ""{'lat': 41.28544, 'lon': 1.721573}"", ""{'lat': 41.285188, 'lon': 1.723081}"", ""{'lat': 41.285256, 'lon': 1.722737}"", ""{'lat': 41.285152, 'lon': 1.722257}"", ""{'lat': 41.285348, 'lon': 1.722811}"", ""{'lat': 41.285384, 'lon': 1.722665}"", ""{'lat': 41.285312, 'lon': 1.722977}"", ""{'lat': 41.287264, 'lon': 1.72218}"", ""{'lat': 41.2862, 'lon': 1.722019}"", ""{'lat': 41.282984, 'lon': 1.721109}"", ""{'lat': 41.282856, 'lon': 1.722377}"", ""{'lat': 41.287196, 'lon': 1.722387}"", ""{'lat': 41.28708, 'lon': 1.722981}"", ""{'lat': 41.286616, 'lon': 1.721335}"", ""{'lat': 41.285528, 'lon': 1.722119}""]"
