Date,light_price_kwh,Year,Month,Day,Hour,Moonset,Moonrise,moon_hours,moon_illumination_percent,moon_distance,moon_phase,Sunrise,Sunset,Start_civil_twilight,End_civil_twilight,sun_hours,condition,precip_percent,cloud_cover_percent,humidity_percent,temp_celsius,precip_mm,pressure_hPa,upper_light_price_mean,is_night,is_day,needs_artif_light,moon_phase_mult,events_titles,events_locations,events_descriptions,events_zones,events_lats,events_lons,id_list,type_list,ebox_id_list,coordinates_list
2023-06-26,0.22398,2023,6,26,20:00:00,01:49:00,14:04:00,12.25,54.4,396.257,First Quarter,06:19:00,21:28:00,05:45,22:02,15.1578,mostly sunny,1.0,21.0,58.0,27.22,0.0,1017.61,True,False,False,False,2,,,,,,,"['AA00000189F1', 'AA0000018B48', 'AA0000018B49', 'AA0000018B4A', 'AA0000018B4C', 'AA0000018B4D', 'AA0000018B4E', 'AA0000018B4F', 'AA0000018B50', 'AA0000018B51', 'AA0000018B52', 'AA0000018B53', 'AA0000018B54', 'AA0000018B55', 'AA0000018B56', 'AA0000018B57', 'AA0000018B58', 'AA0000018B59', 'AA0000018BE2', 'AA0000018E32', 'AA0000018E33', 'AA0000018E34', 'AA0000018E35', 'AA0000018E36', 'AA0000018E38', 'AA0000018E39', 'AA0000018E3A', 'AA0000018E3B', 'AA0000018E3C', 'AA0000018E3D', 'AA0000018E3E', 'AA0000018E3F', 'AA0000018E40', 'AA0000018E41', 'AA0000018E42', 'AA0000018E43', 'AA0000018E44', 'AA0000018E45', 'AA0000018E46', 'AA0000018E47', 'AA0000018E48', 'AA0000018E49', 'AA0000018E4A', 'AA0000018E4B', 'AA0000018E4C', 'AA0000018E4D', 'AA0000018E4E', 'AA0000018E4F', 'AA0000018E51', 'AA0000018E53', 'AA0000018E54', 'AA0000018E55', 'AA0000018E56', 'AA0000018E57', 'AA0000018E58', 'AA0000018E59', 'AA0000018E5A', 'AA0000018E5B', 'AA0000018E5C', 'AA0000018E5D', 'AA0000018E5E', 'AA0000018E5F', 'AA0000018E60', 'AA0000018E61', 'AA0000018E63', 'AA0000018E8C', 'AA0000018E8D', 'AA0000018E8E', 'AA0000018E8F', 'AA0000018E90', 'AA0000018E91', 'AA0000018E92', 'AA0000018E93', 'AA0000018E94', 'AA0000018E95', 'AA0000018FDA', 'AA000001904C', 'AA000001904D']","['light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light']","['AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE']","[""{'lat': 41.29616, 'lon': 1.713845}"", ""{'lat': 41.297148, 'lon': 1.71335}"", ""{'lat': 41.2977, 'lon': 1.713271}"", ""{'lat': 41.298376, 'lon': 1.715599}"", ""{'lat': 41.297976, 'lon': 1.715488}"", ""{'lat': 41.297616, 'lon': 1.714574}"", ""{'lat': 41.297452, 'lon': 1.714165}"", ""{'lat': 41.29728, 'lon': 1.713702}"", ""{'lat': 41.297896, 'lon': 1.713785}"", ""{'lat': 41.298048, 'lon': 1.714183}"", ""{'lat': 41.298192, 'lon': 1.714578}"", ""{'lat': 41.298344, 'lon': 1.714959}"", ""{'lat': 41.298504, 'lon': 1.715351}"", ""{'lat': 41.298624, 'lon': 1.715685}"", ""{'lat': 41.298768, 'lon': 1.716076}"", ""{'lat': 41.298896, 'lon': 1.716408}"", ""{'lat': 41.299052, 'lon': 1.716794}"", ""{'lat': 41.299196, 'lon': 1.717198}"", ""{'lat': 41.2968, 'lon': 1.711551}"", ""{'lat': 41.297588, 'lon': 1.712994}"", ""{'lat': 41.297524, 'lon': 1.712802}"", ""{'lat': 41.297408, 'lon': 1.712469}"", ""{'lat': 41.297228, 'lon': 1.712132}"", ""{'lat': 41.297256, 'lon': 1.711856}"", ""{'lat': 41.297032, 'lon': 1.711714}"", ""{'lat': 41.296636, 'lon': 1.71129}"", ""{'lat': 41.2954, 'lon': 1.712812}"", ""{'lat': 41.294996, 'lon': 1.712646}"", ""{'lat': 41.29504, 'lon': 1.712653}"", ""{'lat': 41.294996, 'lon': 1.712704}"", ""{'lat': 41.295032, 'lon': 1.712716}"", ""{'lat': 41.296644, 'lon': 1.71361}"", ""{'lat': 41.296468, 'lon': 1.711044}"", ""{'lat': 41.296312, 'lon': 1.710752}"", ""{'lat': 41.296592, 'lon': 1.712036}"", ""{'lat': 41.296332, 'lon': 1.712008}"", ""{'lat': 41.296236, 'lon': 1.711685}"", ""{'lat': 41.296064, 'lon': 1.711382}"", ""{'lat': 41.295888, 'lon': 1.711133}"", ""{'lat': 41.296064, 'lon': 1.712015}"", ""{'lat': 41.2958, 'lon': 1.712014}"", ""{'lat': 41.295524, 'lon': 1.712018}"", ""{'lat': 41.29708, 'lon': 1.712113}"", ""{'lat': 41.297368, 'lon': 1.715315}"", ""{'lat': 41.297168, 'lon': 1.714792}"", ""{'lat': 41.296984, 'lon': 1.714321}"", ""{'lat': 41.296832, 'lon': 1.713909}"", ""{'lat': 41.296312, 'lon': 1.714292}"", ""{'lat': 41.296856, 'lon': 1.712082}"", ""{'lat': 41.297352, 'lon': 1.713065}"", ""{'lat': 41.297024, 'lon': 1.713036}"", ""{'lat': 41.296672, 'lon': 1.713015}"", ""{'lat': 41.2964, 'lon': 1.71295}"", ""{'lat': 41.296524, 'lon': 1.713287}"", ""{'lat': 41.296132, 'lon': 1.712915}"", ""{'lat': 41.295836, 'lon': 1.712872}"", ""{'lat': 41.297624, 'lon': 1.71607}"", ""{'lat': 41.296512, 'lon': 1.714733}"", ""{'lat': 41.296788, 'lon': 1.715083}"", ""{'lat': 41.297052, 'lon': 1.715395}"", ""{'lat': 41.297348, 'lon': 1.715722}"", ""{'lat': 41.297904, 'lon': 1.716406}"", ""{'lat': 41.29592, 'lon': 1.713236}"", ""{'lat': 41.296024, 'lon': 1.71358}"", ""{'lat': 41.295844, 'lon': 1.713571}"", ""{'lat': 41.298188, 'lon': 1.716745}"", ""{'lat': 41.298464, 'lon': 1.717076}"", ""{'lat': 41.29758, 'lon': 1.715889}"", ""{'lat': 41.297872, 'lon': 1.71615}"", ""{'lat': 41.295568, 'lon': 1.713518}"", ""{'lat': 41.295388, 'lon': 1.713486}"", ""{'lat': 41.29496, 'lon': 1.713486}"", ""{'lat': 41.295636, 'lon': 1.712842}"", ""{'lat': 41.29824, 'lon': 1.716204}"", ""{'lat': 41.298628, 'lon': 1.716258}"", ""{'lat': 41.295312, 'lon': 1.71222}"", ""{'lat': 41.297792, 'lon': 1.715058}"", ""{'lat': 41.299312, 'lon': 1.717526}""]"
2023-06-26,0.23507,2023,6,26,21:00:00,01:49:00,14:04:00,12.25,54.4,396.257,First Quarter,06:19:00,21:28:00,05:45,22:02,15.1578,mostly sunny,2.0,27.0,63.0,25.56,0.0,1017.95,True,False,False,False,2,,,,,,,"['AA00000189F1', 'AA0000018B48', 'AA0000018B49', 'AA0000018B4A', 'AA0000018B4C', 'AA0000018B4D', 'AA0000018B4E', 'AA0000018B4F', 'AA0000018B50', 'AA0000018B51', 'AA0000018B52', 'AA0000018B53', 'AA0000018B54', 'AA0000018B55', 'AA0000018B56', 'AA0000018B57', 'AA0000018B58', 'AA0000018B59', 'AA0000018BE2', 'AA0000018E32', 'AA0000018E33', 'AA0000018E34', 'AA0000018E35', 'AA0000018E36', 'AA0000018E38', 'AA0000018E39', 'AA0000018E3A', 'AA0000018E3B', 'AA0000018E3C', 'AA0000018E3D', 'AA0000018E3E', 'AA0000018E3F', 'AA0000018E40', 'AA0000018E41', 'AA0000018E42', 'AA0000018E43', 'AA0000018E44', 'AA0000018E45', 'AA0000018E46', 'AA0000018E47', 'AA0000018E48', 'AA0000018E49', 'AA0000018E4A', 'AA0000018E4B', 'AA0000018E4C', 'AA0000018E4D', 'AA0000018E4E', 'AA0000018E4F', 'AA0000018E51', 'AA0000018E53', 'AA0000018E54', 'AA0000018E55', 'AA0000018E56', 'AA0000018E57', 'AA0000018E58', 'AA0000018E59', 'AA0000018E5A', 'AA0000018E5B', 'AA0000018E5C', 'AA0000018E5D', 'AA0000018E5E', 'AA0000018E5F', 'AA0000018E60', 'AA0000018E61', 'AA0000018E63', 'AA0000018E8C', 'AA0000018E8D', 'AA0000018E8E', 'AA0000018E8F', 'AA0000018E90', 'AA0000018E91', 'AA0000018E92', 'AA0000018E93', 'AA0000018E94', 'AA0000018E95', 'AA0000018FDA', 'AA000001904C', 'AA000001904D']","['light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light']","['AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE']","[""{'lat': 41.29616, 'lon': 1.713845}"", ""{'lat': 41.297148, 'lon': 1.71335}"", ""{'lat': 41.2977, 'lon': 1.713271}"", ""{'lat': 41.298376, 'lon': 1.715599}"", ""{'lat': 41.297976, 'lon': 1.715488}"", ""{'lat': 41.297616, 'lon': 1.714574}"", ""{'lat': 41.297452, 'lon': 1.714165}"", ""{'lat': 41.29728, 'lon': 1.713702}"", ""{'lat': 41.297896, 'lon': 1.713785}"", ""{'lat': 41.298048, 'lon': 1.714183}"", ""{'lat': 41.298192, 'lon': 1.714578}"", ""{'lat': 41.298344, 'lon': 1.714959}"", ""{'lat': 41.298504, 'lon': 1.715351}"", ""{'lat': 41.298624, 'lon': 1.715685}"", ""{'lat': 41.298768, 'lon': 1.716076}"", ""{'lat': 41.298896, 'lon': 1.716408}"", ""{'lat': 41.299052, 'lon': 1.716794}"", ""{'lat': 41.299196, 'lon': 1.717198}"", ""{'lat': 41.2968, 'lon': 1.711551}"", ""{'lat': 41.297588, 'lon': 1.712994}"", ""{'lat': 41.297524, 'lon': 1.712802}"", ""{'lat': 41.297408, 'lon': 1.712469}"", ""{'lat': 41.297228, 'lon': 1.712132}"", ""{'lat': 41.297256, 'lon': 1.711856}"", ""{'lat': 41.297032, 'lon': 1.711714}"", ""{'lat': 41.296636, 'lon': 1.71129}"", ""{'lat': 41.2954, 'lon': 1.712812}"", ""{'lat': 41.294996, 'lon': 1.712646}"", ""{'lat': 41.29504, 'lon': 1.712653}"", ""{'lat': 41.294996, 'lon': 1.712704}"", ""{'lat': 41.295032, 'lon': 1.712716}"", ""{'lat': 41.296644, 'lon': 1.71361}"", ""{'lat': 41.296468, 'lon': 1.711044}"", ""{'lat': 41.296312, 'lon': 1.710752}"", ""{'lat': 41.296592, 'lon': 1.712036}"", ""{'lat': 41.296332, 'lon': 1.712008}"", ""{'lat': 41.296236, 'lon': 1.711685}"", ""{'lat': 41.296064, 'lon': 1.711382}"", ""{'lat': 41.295888, 'lon': 1.711133}"", ""{'lat': 41.296064, 'lon': 1.712015}"", ""{'lat': 41.2958, 'lon': 1.712014}"", ""{'lat': 41.295524, 'lon': 1.712018}"", ""{'lat': 41.29708, 'lon': 1.712113}"", ""{'lat': 41.297368, 'lon': 1.715315}"", ""{'lat': 41.297168, 'lon': 1.714792}"", ""{'lat': 41.296984, 'lon': 1.714321}"", ""{'lat': 41.296832, 'lon': 1.713909}"", ""{'lat': 41.296312, 'lon': 1.714292}"", ""{'lat': 41.296856, 'lon': 1.712082}"", ""{'lat': 41.297352, 'lon': 1.713065}"", ""{'lat': 41.297024, 'lon': 1.713036}"", ""{'lat': 41.296672, 'lon': 1.713015}"", ""{'lat': 41.2964, 'lon': 1.71295}"", ""{'lat': 41.296524, 'lon': 1.713287}"", ""{'lat': 41.296132, 'lon': 1.712915}"", ""{'lat': 41.295836, 'lon': 1.712872}"", ""{'lat': 41.297624, 'lon': 1.71607}"", ""{'lat': 41.296512, 'lon': 1.714733}"", ""{'lat': 41.296788, 'lon': 1.715083}"", ""{'lat': 41.297052, 'lon': 1.715395}"", ""{'lat': 41.297348, 'lon': 1.715722}"", ""{'lat': 41.297904, 'lon': 1.716406}"", ""{'lat': 41.29592, 'lon': 1.713236}"", ""{'lat': 41.296024, 'lon': 1.71358}"", ""{'lat': 41.295844, 'lon': 1.713571}"", ""{'lat': 41.298188, 'lon': 1.716745}"", ""{'lat': 41.298464, 'lon': 1.717076}"", ""{'lat': 41.29758, 'lon': 1.715889}"", ""{'lat': 41.297872, 'lon': 1.71615}"", ""{'lat': 41.295568, 'lon': 1.713518}"", ""{'lat': 41.295388, 'lon': 1.713486}"", ""{'lat': 41.29496, 'lon': 1.713486}"", ""{'lat': 41.295636, 'lon': 1.712842}"", ""{'lat': 41.29824, 'lon': 1.716204}"", ""{'lat': 41.298628, 'lon': 1.716258}"", ""{'lat': 41.295312, 'lon': 1.71222}"", ""{'lat': 41.297792, 'lon': 1.715058}"", ""{'lat': 41.299312, 'lon': 1.717526}""]"
2023-06-26,0.19415,2023,6,26,22:00:00,01:49:00,14:04:00,12.25,54.4,396.257,First Quarter,06:19:00,21:28:00,05:45,22:02,15.1578,clear,1.0,19.0,68.0,24.44,0.0,1018.29,True,False,False,False,2,,,,,,,"['AA00000189F1', 'AA0000018B48', 'AA0000018B49', 'AA0000018B4A', 'AA0000018B4C', 'AA0000018B4D', 'AA0000018B4E', 'AA0000018B4F', 'AA0000018B50', 'AA0000018B51', 'AA0000018B52', 'AA0000018B53', 'AA0000018B54', 'AA0000018B55', 'AA0000018B56', 'AA0000018B57', 'AA0000018B58', 'AA0000018B59', 'AA0000018BE2', 'AA0000018E32', 'AA0000018E33', 'AA0000018E34', 'AA0000018E35', 'AA0000018E36', 'AA0000018E38', 'AA0000018E39', 'AA0000018E3A', 'AA0000018E3B', 'AA0000018E3C', 'AA0000018E3D', 'AA0000018E3E', 'AA0000018E3F', 'AA0000018E40', 'AA0000018E41', 'AA0000018E42', 'AA0000018E43', 'AA0000018E44', 'AA0000018E45', 'AA0000018E46', 'AA0000018E47', 'AA0000018E48', 'AA0000018E49', 'AA0000018E4A', 'AA0000018E4B', 'AA0000018E4C', 'AA0000018E4D', 'AA0000018E4E', 'AA0000018E4F', 'AA0000018E51', 'AA0000018E53', 'AA0000018E54', 'AA0000018E55', 'AA0000018E56', 'AA0000018E57', 'AA0000018E58', 'AA0000018E59', 'AA0000018E5A', 'AA0000018E5B', 'AA0000018E5C', 'AA0000018E5D', 'AA0000018E5E', 'AA0000018E5F', 'AA0000018E60', 'AA0000018E61', 'AA0000018E63', 'AA0000018E8C', 'AA0000018E8D', 'AA0000018E8E', 'AA0000018E8F', 'AA0000018E90', 'AA0000018E91', 'AA0000018E92', 'AA0000018E93', 'AA0000018E94', 'AA0000018E95', 'AA0000018FDA', 'AA000001904C', 'AA000001904D']","['light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light']","['AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE', 'AA00000112BE']","[""{'lat': 41.29616, 'lon': 1.713845}"", ""{'lat': 41.297148, 'lon': 1.71335}"", ""{'lat': 41.2977, 'lon': 1.713271}"", ""{'lat': 41.298376, 'lon': 1.715599}"", ""{'lat': 41.297976, 'lon': 1.715488}"", ""{'lat': 41.297616, 'lon': 1.714574}"", ""{'lat': 41.297452, 'lon': 1.714165}"", ""{'lat': 41.29728, 'lon': 1.713702}"", ""{'lat': 41.297896, 'lon': 1.713785}"", ""{'lat': 41.298048, 'lon': 1.714183}"", ""{'lat': 41.298192, 'lon': 1.714578}"", ""{'lat': 41.298344, 'lon': 1.714959}"", ""{'lat': 41.298504, 'lon': 1.715351}"", ""{'lat': 41.298624, 'lon': 1.715685}"", ""{'lat': 41.298768, 'lon': 1.716076}"", ""{'lat': 41.298896, 'lon': 1.716408}"", ""{'lat': 41.299052, 'lon': 1.716794}"", ""{'lat': 41.299196, 'lon': 1.717198}"", ""{'lat': 41.2968, 'lon': 1.711551}"", ""{'lat': 41.297588, 'lon': 1.712994}"", ""{'lat': 41.297524, 'lon': 1.712802}"", ""{'lat': 41.297408, 'lon': 1.712469}"", ""{'lat': 41.297228, 'lon': 1.712132}"", ""{'lat': 41.297256, 'lon': 1.711856}"", ""{'lat': 41.297032, 'lon': 1.711714}"", ""{'lat': 41.296636, 'lon': 1.71129}"", ""{'lat': 41.2954, 'lon': 1.712812}"", ""{'lat': 41.294996, 'lon': 1.712646}"", ""{'lat': 41.29504, 'lon': 1.712653}"", ""{'lat': 41.294996, 'lon': 1.712704}"", ""{'lat': 41.295032, 'lon': 1.712716}"", ""{'lat': 41.296644, 'lon': 1.71361}"", ""{'lat': 41.296468, 'lon': 1.711044}"", ""{'lat': 41.296312, 'lon': 1.710752}"", ""{'lat': 41.296592, 'lon': 1.712036}"", ""{'lat': 41.296332, 'lon': 1.712008}"", ""{'lat': 41.296236, 'lon': 1.711685}"", ""{'lat': 41.296064, 'lon': 1.711382}"", ""{'lat': 41.295888, 'lon': 1.711133}"", ""{'lat': 41.296064, 'lon': 1.712015}"", ""{'lat': 41.2958, 'lon': 1.712014}"", ""{'lat': 41.295524, 'lon': 1.712018}"", ""{'lat': 41.29708, 'lon': 1.712113}"", ""{'lat': 41.297368, 'lon': 1.715315}"", ""{'lat': 41.297168, 'lon': 1.714792}"", ""{'lat': 41.296984, 'lon': 1.714321}"", ""{'lat': 41.296832, 'lon': 1.713909}"", ""{'lat': 41.296312, 'lon': 1.714292}"", ""{'lat': 41.296856, 'lon': 1.712082}"", ""{'lat': 41.297352, 'lon': 1.713065}"", ""{'lat': 41.297024, 'lon': 1.713036}"", ""{'lat': 41.296672, 'lon': 1.713015}"", ""{'lat': 41.2964, 'lon': 1.71295}"", ""{'lat': 41.296524, 'lon': 1.713287}"", ""{'lat': 41.296132, 'lon': 1.712915}"", ""{'lat': 41.295836, 'lon': 1.712872}"", ""{'lat': 41.297624, 'lon': 1.71607}"", ""{'lat': 41.296512, 'lon': 1.714733}"", ""{'lat': 41.296788, 'lon': 1.715083}"", ""{'lat': 41.297052, 'lon': 1.715395}"", ""{'lat': 41.297348, 'lon': 1.715722}"", ""{'lat': 41.297904, 'lon': 1.716406}"", ""{'lat': 41.29592, 'lon': 1.713236}"", ""{'lat': 41.296024, 'lon': 1.71358}"", ""{'lat': 41.295844, 'lon': 1.713571}"", ""{'lat': 41.298188, 'lon': 1.716745}"", ""{'lat': 41.298464, 'lon': 1.717076}"", ""{'lat': 41.29758, 'lon': 1.715889}"", ""{'lat': 41.297872, 'lon': 1.71615}"", ""{'lat': 41.295568, 'lon': 1.713518}"", ""{'lat': 41.295388, 'lon': 1.713486}"", ""{'lat': 41.29496, 'lon': 1.713486}"", ""{'lat': 41.295636, 'lon': 1.712842}"", ""{'lat': 41.29824, 'lon': 1.716204}"", ""{'lat': 41.298628, 'lon': 1.716258}"", ""{'lat': 41.295312, 'lon': 1.71222}"", ""{'lat': 41.297792, 'lon': 1.715058}"", ""{'lat': 41.299312, 'lon': 1.717526}""]"
