Date,light_price_kwh,Year,Month,Day,Hour,Moonset,Moonrise,moon_hours,moon_illumination_percent,moon_distance,moon_phase,Sunrise,Sunset,Start_civil_twilight,End_civil_twilight,sun_hours,condition,precip_percent,cloud_cover_percent,humidity_percent,temp_celsius,precip_mm,pressure_hPa,upper_light_price_mean,is_night,is_day,needs_artif_light,moon_phase_mult,events_locations,events_titles,events_descriptions,events_zones,events_lats,events_lons,id_list,type_list,ebox_id_list,coordinates_list,real_intensity,recommended_intensity,recommended_intensity_explanation,savings
2023-06-26,0.22398,2023,6,26,20:00:00,01:49:00,14:04:00,12.25,54.4,396.257,First Quarter,06:19:00,21:28:00,05:45,22:02,15.1578,mostly sunny,1.0,21.0,58.0,27.22,0.0,1017.61,True,False,False,False,2,"['Castell de Canyelles', 'Plaça del casal de Canyelles']","['Comedy one mic night', 'Barcelona Entrepreneurs and Startups Weekly Meetup']","[nan, nan]","['industrial', 'industrial']","[41.28713224852074, 41.28713224852074]","[1.724039265956549, 1.724039265956549]","['AA000000B303', 'AA000001483F', 'AA000001485C', 'AA0000018696', 'AA0000018697', 'AA0000018698', 'AA0000018699', 'AA0000018770', 'AA0000018771', 'AA0000018772', 'AA0000018773', 'AA0000018774', 'AA0000018775', 'AA000001879D', 'AA00000187A0', 'AA00000187A1', 'AA0000018821', 'AA0000018994', 'AA00000189DC', 'AA00000189DF', 'AA00000189E2', 'AA00000189E5', 'AA00000189E6', 'AA00000189E7', 'AA0000018A50', 'AA0000018B70', 'AA0000018B71', 'AA0000018B73', 'AA0000018B74', 'AA0000018B75', 'AA0000018B76', 'AA0000018B79', 'AA0000018B8C', 'AA0000018B94', 'AA0000018B95', 'AA0000018B97', 'AA0000018B98', 'AA0000018B9A', 'AA0000018B9B', 'AA0000018B9D', 'AA0000018B9E', 'AA0000018BA2', 'AA0000018BA6', 'AA0000018BA7', 'AA0000018BA8', 'AA0000018BA9', 'AA0000018BAA', 'AA0000018BAC', 'AA0000018BAD', 'AA0000018BAE', 'AA0000018BAF', 'AA0000018BB0', 'AA0000018BB3', 'AA0000018BB5', 'AA0000018BB6', 'AA0000018BD2', 'AA0000018BD5', 'AA0000018BD8', 'AA0000018BD9', 'AA0000018BDD', 'AA0000018BDE', 'AA0000018BE1', 'AA0000018C01', 'AA0000018C02', 'AA0000018C03', 'AA0000018C04', 'AA0000018C05', 'AA0000018C06', 'AA0000018C0E', 'AA0000018C0F', 'AA0000018C10', 'AA0000018C11', 'AA0000018C12', 'AA0000018C13', 'AA0000018C34', 'AA0000018C5C', 'AA0000018C5E', 'AA0000018C5F', 'AA0000018C60', 'AA0000018C65', 'AA0000018C66', 'AA0000018C67', 'AA0000018C68', 'AA0000018C6B', 'AA0000018D28', 'AA0000018D29', 'AA0000018D6C', 'AA0000018DCA', 'AA0000018E01', 'AA0000018E03', 'AA0000018E04', 'AA0000018E05', 'AA0000018E06', 'AA0000018E08', 'AA0000018E09', 'AA0000018E2E', 'AA0000018E2F', 'AA0000018E30', 'AA0000018E31', 'AA0000018EF9', 'AA0000018F04', 'AA0000018F39', 'AA0000018F3A', 'AA0000018F3D', 'AA0000018F4A', 'AA0000018F4C', 'AA0000018F4F', 'AA0000018F50', 'AA0000018F51', 'AA0000018F52', 'AA0000018F54', 'AA0000018F55', 'AA0000018F56', 'AA0000018F58', 'AA0000018F59', 'AA0000018F62', 'AA0000018F63', 'AA0000018F64', 'AA0000018F65', 'AA0000018F66', 'AA0000018F67', 'AA0000018F6A', 'AA0000018F6B', 'AA0000018F6C', 'AA0000018F6D', 'AA0000018F6E', 'AA0000018F6F', 'AA0000018F7B', 'AA0000018F91', 'AA0000019222', 'AA0000019225', 'AA0000019227', 'AA0000019228', 'AA000001924D', 'AA0000019267', 'AA00000192E1', 'AA0000019365', 'AA0000019387', 'AA0000019390', 'AA000001975D']","['light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light', 'light']","['AA0000011290', 'AA0000011290', 'AA000000D44C', 'AA000000D44C', 'AA000000D44C', 'AA000000D44C', 'AA000000D44C', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000000D44C', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA000001128F', 'AA0000011277', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000000D44C', 'AA000000D44C', 'AA000000D44C', 'AA000000D44C', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000000D44C', 'AA000000D44C', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000000D44C', 'AA000000D44C', 'AA000001169B', 'AA000001169B', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000001128F', 'AA000001128F', 'AA000001169B', 'AA000001169B', 'AA000001169B', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000000D44C', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000001128F', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA0000011290', 'AA000001128F', 'AA000000D44C', 'AA0000011290', 'AA000001128F', 'AA000001128F', 'AA000000D44C', 'AA0000011290']","[""{'lat': 41.28462, 'lon': 1.723922}"", ""{'lat': 41.284376, 'lon': 1.723861}"", ""{'lat': 41.279956, 'lon': 1.724008}"", ""{'lat': 41.279664, 'lon': 1.72393}"", ""{'lat': 41.280468, 'lon': 1.724101}"", ""{'lat': 41.280232, 'lon': 1.724034}"", ""{'lat': 41.280208, 'lon': 1.724075}"", ""{'lat': 41.280588, 'lon': 1.723556}"", ""{'lat': 41.280272, 'lon': 1.72352}"", ""{'lat': 41.280104, 'lon': 1.723727}"", ""{'lat': 41.27976, 'lon': 1.723386}"", ""{'lat': 41.279904, 'lon': 1.723609}"", ""{'lat': 41.279536, 'lon': 1.723636}"", ""{'lat': 41.286756, 'lon': 1.723745}"", ""{'lat': 41.286744, 'lon': 1.725396}"", ""{'lat': 41.286772, 'lon': 1.723506}"", ""{'lat': 41.279336, 'lon': 1.723881}"", ""{'lat': 41.287408, 'lon': 1.72348}"", ""{'lat': 41.286768, 'lon': 1.724063}"", ""{'lat': 41.286752, 'lon': 1.724305}"", ""{'lat': 41.286712, 'lon': 1.724927}"", ""{'lat': 41.28674, 'lon': 1.724552}"", ""{'lat': 41.286952, 'lon': 1.724046}"", ""{'lat': 41.2867, 'lon': 1.725206}"", ""{'lat': 41.282784, 'lon': 1.723149}"", ""{'lat': 41.286072, 'lon': 1.72392}"", ""{'lat': 41.285036, 'lon': 1.723893}"", ""{'lat': 41.286932, 'lon': 1.723986}"", ""{'lat': 41.2856, 'lon': 1.723858}"", ""{'lat': 41.284888, 'lon': 1.723957}"", ""{'lat': 41.284264, 'lon': 1.723742}"", ""{'lat': 41.284512, 'lon': 1.723801}"", ""{'lat': 41.280828, 'lon': 1.723579}"", ""{'lat': 41.281832, 'lon': 1.723442}"", ""{'lat': 41.282816, 'lon': 1.723612}"", ""{'lat': 41.283916, 'lon': 1.724275}"", ""{'lat': 41.280504, 'lon': 1.723183}"", ""{'lat': 41.285008, 'lon': 1.723631}"", ""{'lat': 41.285864, 'lon': 1.723737}"", ""{'lat': 41.28706, 'lon': 1.723846}"", ""{'lat': 41.286328, 'lon': 1.723794}"", ""{'lat': 41.287428, 'lon': 1.723902}"", ""{'lat': 41.283088, 'lon': 1.72343}"", ""{'lat': 41.28398, 'lon': 1.723569}"", ""{'lat': 41.280476, 'lon': 1.723223}"", ""{'lat': 41.28306, 'lon': 1.723487}"", ""{'lat': 41.283576, 'lon': 1.723479}"", ""{'lat': 41.281164, 'lon': 1.72334}"", ""{'lat': 41.28516, 'lon': 1.723553}"", ""{'lat': 41.284876, 'lon': 1.723429}"", ""{'lat': 41.282304, 'lon': 1.723544}"", ""{'lat': 41.285216, 'lon': 1.723671}"", ""{'lat': 41.283784, 'lon': 1.723735}"", ""{'lat': 41.285024, 'lon': 1.7236}"", ""{'lat': 41.284672, 'lon': 1.723463}"", ""{'lat': 41.278928, 'lon': 1.723678}"", ""{'lat': 41.278568, 'lon': 1.72351}"", ""{'lat': 41.278776, 'lon': 1.724029}"", ""{'lat': 41.279344, 'lon': 1.723742}"", ""{'lat': 41.281572, 'lon': 1.723532}"", ""{'lat': 41.28102, 'lon': 1.724048}"", ""{'lat': 41.280972, 'lon': 1.723866}"", ""{'lat': 41.28476, 'lon': 1.7233}"", ""{'lat': 41.28532, 'lon': 1.723608}"", ""{'lat': 41.285368, 'lon': 1.723678}"", ""{'lat': 41.28546, 'lon': 1.723204}"", ""{'lat': 41.285532, 'lon': 1.723713}"", ""{'lat': 41.285372, 'lon': 1.723452}"", ""{'lat': 41.282288, 'lon': 1.724187}"", ""{'lat': 41.282064, 'lon': 1.724239}"", ""{'lat': 41.281784, 'lon': 1.723723}"", ""{'lat': 41.282504, 'lon': 1.724273}"", ""{'lat': 41.281772, 'lon': 1.723995}"", ""{'lat': 41.282, 'lon': 1.724005}"", ""{'lat': 41.281688, 'lon': 1.72419}"", ""{'lat': 41.282112, 'lon': 1.723587}"", ""{'lat': 41.282828, 'lon': 1.723792}"", ""{'lat': 41.282728, 'lon': 1.724235}"", ""{'lat': 41.278628, 'lon': 1.72421}"", ""{'lat': 41.278984, 'lon': 1.724061}"", ""{'lat': 41.282608, 'lon': 1.723639}"", ""{'lat': 41.282804, 'lon': 1.724084}"", ""{'lat': 41.281488, 'lon': 1.724104}"", ""{'lat': 41.281252, 'lon': 1.724149}"", ""{'lat': 41.28076, 'lon': 1.724115}"", ""{'lat': 41.280736, 'lon': 1.724151}"", ""{'lat': 41.285128, 'lon': 1.723356}"", ""{'lat': 41.284996, 'lon': 1.72331}"", ""{'lat': 41.279848, 'lon': 1.723249}"", ""{'lat': 41.27944, 'lon': 1.723225}"", ""{'lat': 41.284384, 'lon': 1.723613}"", ""{'lat': 41.282584, 'lon': 1.723382}"", ""{'lat': 41.284024, 'lon': 1.723518}"", ""{'lat': 41.284416, 'lon': 1.723575}"", ""{'lat': 41.283548, 'lon': 1.723526}"", ""{'lat': 41.28284, 'lon': 1.723567}"", ""{'lat': 41.283324, 'lon': 1.723637}"", ""{'lat': 41.282336, 'lon': 1.723494}"", ""{'lat': 41.283352, 'lon': 1.723588}"", ""{'lat': 41.28664, 'lon': 1.723203}"", ""{'lat': 41.286976, 'lon': 1.723372}"", ""{'lat': 41.285184, 'lon': 1.723534}"", ""{'lat': 41.28526, 'lon': 1.723165}"", ""{'lat': 41.285236, 'lon': 1.723317}"", ""{'lat': 41.28086, 'lon': 1.723545}"", ""{'lat': 41.281812, 'lon': 1.723478}"", ""{'lat': 41.281192, 'lon': 1.723369}"", ""{'lat': 41.2813, 'lon': 1.723426}"", ""{'lat': 41.281656, 'lon': 1.723285}"", ""{'lat': 41.282552, 'lon': 1.723429}"", ""{'lat': 41.282084, 'lon': 1.723328}"", ""{'lat': 41.281328, 'lon': 1.72341}"", ""{'lat': 41.279992, 'lon': 1.723148}"", ""{'lat': 41.281616, 'lon': 1.723333}"", ""{'lat': 41.27968, 'lon': 1.72389}"", ""{'lat': 41.283064, 'lon': 1.723795}"", ""{'lat': 41.284192, 'lon': 1.723828}"", ""{'lat': 41.283696, 'lon': 1.723755}"", ""{'lat': 41.283924, 'lon': 1.723792}"", ""{'lat': 41.283048, 'lon': 1.72411}"", ""{'lat': 41.28348, 'lon': 1.723757}"", ""{'lat': 41.283176, 'lon': 1.724205}"", ""{'lat': 41.284148, 'lon': 1.724335}"", ""{'lat': 41.283644, 'lon': 1.724262}"", ""{'lat': 41.283412, 'lon': 1.724229}"", ""{'lat': 41.28444, 'lon': 1.724356}"", ""{'lat': 41.283896, 'lon': 1.724313}"", ""{'lat': 41.284152, 'lon': 1.724296}"", ""{'lat': 41.28694, 'lon': 1.723355}"", ""{'lat': 41.280712, 'lon': 1.723272}"", ""{'lat': 41.28074, 'lon': 1.72331}"", ""{'lat': 41.284544, 'lon': 1.723518}"", ""{'lat': 41.2867, 'lon': 1.723832}"", ""{'lat': 41.286704, 'lon': 1.725356}"", ""{'lat': 41.278448, 'lon': 1.724158}"", ""{'lat': 41.28202, 'lon': 1.723738}"", ""{'lat': 41.286768, 'lon': 1.723312}"", ""{'lat': 41.286672, 'lon': 1.723218}"", ""{'lat': 41.279136, 'lon': 1.723849}"", ""{'lat': 41.282056, 'lon': 1.723369}""]",0.0,0,"No artificial light needed, recommended intensity: 0
",0.0
